"Gene","mean_Control","mean_GHR-KO","sd_Control","sd_GHR-KO","Cohens.d_genotype","mean_Female","mean_Male","sd_Female","sd_Male","Cohens.d_sex","anova_p_val_genotype","anova_p_val_sex","anova_p_val_genotype:sex","adjusted_p_val_genotype","adjusted_p_val_sex","adjusted_p_val_genotype:sex","4721","4945","4715","4718","4524","4722","4716","4717","THSD_pair"
"LGALS3BP",28.0262541775,27.1914005275,0.536125214053407,0.262797425776624,-1.97742494281788,27.7925863275,27.4250683775,0.794695129184423,0.315531032842409,-0.607862157915677,0.0376423410850602,0.249155588178756,0.30664759730028,0.307237835635615,0.643258123882483,0.684061282820776,27.53333855,26.89758301,27.1300621,27.20461845,28.79411316,27.94531059,27.5599041,27.80568886,NA
"LGALS9",24.6507453925,25.593413355,0.903968032864821,0.462216161471027,1.31306468855624,25.2979450225,24.946213725,0.506901213275451,1.13304536490599,-0.400738661302335,0.057393368551878,0.379863927697154,0.0552211415365482,0.372152698983841,0.729625014598207,0.369235173580291,25.66261673,24.92007065,25.90687752,25.88408852,24.80706024,25.80203247,23.64575577,24.34813309,NA
"LGALSL",24.3208522775,25.033796785,0.165665450384152,0.801620947091313,1.23174264199571,24.9000959375,24.454553125,0.685792782002892,0.637377773711918,-0.672996923451792,0.144934565483758,0.321761566161177,0.337481281902644,0.535645315439605,0.695442016254126,0.706591337355235,25.35056877,25.59194946,25.34905052,23.84361839,24.13285446,24.52501106,24.36366653,24.26187706,NA
"LGI1",25.426089285,24.2971310625,0.597352715664481,0.7477142033256,-1.66827341045843,24.5748529425,25.148367405,0.877201934944347,0.881386473157827,0.652242260050308,0.0913984394987245,0.323971217599971,0.916871470263681,0.445642584524785,0.696550842553905,0.975311781621335,24.37814903,23.58588982,23.91718483,25.30730057,25.71027565,24.62509727,25.35692787,26.01205635,NA
"LGMN",27.68328762,27.51458025,0.312568327438303,0.143074793123246,-0.694059365931645,27.73301506,27.46485281,0.287544685700809,0.0807560052352987,-1.26976029676679,0.202577591164722,0.0727779440429654,0.0991359481247773,0.599672271138032,0.407415813569901,0.463292697810214,27.68371582,27.37650108,27.41763878,27.58046532,28.07040405,27.80143929,27.40210533,27.45920181,NA
"LHB",34.23921871,34.8617076875,0.619036625692326,0.298053068998275,1.28131630824898,34.66955471,34.4313716875,0.377255884562122,0.741773251552604,-0.404762594769607,0.0781772433832175,0.418677965654911,0.0824660207190164,0.418597948602082,0.74935164026968,0.425656522129483,34.55944443,34.79255676,34.82226181,35.27256775,35.11011505,34.2161026,33.94034576,33.69031143,NA
"LHPP",26.68331003,26.5758037575,0.219018074509862,0.107959902831642,-0.622640419030262,26.617792605,26.6413211825,0.197129179537977,0.167631581952476,0.128588491383421,0.497173655129754,0.878239789869402,0.62545483943293,0.802337437553147,0.966391227148889,0.870624640993265,26.65771866,26.54645538,26.66356659,26.4354744,26.86738205,26.39961433,26.84397888,26.62226486,NA
"LIMA1",28.4061269775,28.32942915,0.144619255942208,0.0312684264152513,-0.733079271859253,28.3557376875,28.37981844,0.0618212880375892,0.14698873457958,0.213566293378249,0.440350059395614,0.801455996037053,0.904850875809433,0.765068628374394,0.940052952744896,0.972899104436609,28.28325844,28.34011078,28.34180832,28.35253906,28.43209267,28.36748886,28.58638382,28.23854256,NA
"LIMCH1",26.46286917,26.5427279475,0.177596588912279,0.142559103580411,0.495913729022333,26.5138821625,26.491714955,0.21921893406071,0.0879245786257236,-0.132726261793499,0.450233810992002,0.827901806834849,0.102008826932484,0.770227137471782,0.948765071307878,0.46814574780545,26.60272026,26.70688248,26.48214531,26.37916374,26.20075226,26.54517365,26.59135056,26.51420021,NA
"LIMS1",24.490975855,25.3229603775,0.794786781865012,0.232085939394258,1.42105440532992,24.805658815,25.0082774175,0.654823920904895,0.83117477678861,0.270803311547879,0.159390958715695,0.695801306718241,0.643361397031563,0.554324083868942,0.899578732398595,0.879136198842918,25.50291252,25.18135452,25.07095528,25.53661919,24.47346687,24.06490135,23.81420517,25.61133003,NA
"LIN7A",24.4270768175,25.840455055,0.750059161161126,0.530072910946806,2.17627540995348,25.5471854225,24.72034645,1.04179700798559,0.79637214971569,-0.891720153010283,0.0206221894968533,0.0956583447184276,0.918916068098272,0.236694185422557,0.454280317225569,0.975637167884409,26.08717537,26.46184158,25.30858803,25.50421524,25.55124474,24.08848,24.01424217,24.05434036,NA
"LIN7C",27.22962713,27.4231448175,0.0430357157037701,0.140536671439926,1.86201151082016,27.369114875,27.2836570725,0.17951990727361,0.0973273068028866,-0.591832325256909,0.0242889433261375,0.194306557992559,0.105646077822237,0.247548160580464,0.593306625030592,0.474800188833273,27.55413246,27.4919014,27.41659355,27.22995186,27.21632385,27.21410179,27.29263496,27.19544792,NA
"LIPA",28.12363911,27.81909847,0.551010554384129,0.203886899602993,-0.733053834318272,28.18335104,27.75938654,0.411536744514072,0.343248320541788,-1.11883477782043,0.301914942405369,0.174597007922113,0.351410537649133,0.681030414869066,0.574261966523168,0.713605776614677,28.10134315,27.68979263,27.65143585,27.83382225,28.2565136,28.68575478,28.18584061,27.36644745,NA
"LMAN1",30.0283489225,30.3400278075,0.102131341640119,0.104760171355428,3.01272607240733,30.205525875,30.162850855,0.185902477468147,0.224486421268776,-0.207060429443949,0.0231283098599469,0.649512930637856,0.992487172587611,0.24344914697342,0.880975023482333,0.997528269039393,30.38381004,30.33979225,30.19565964,30.4408493,29.99913788,30.09936333,29.89671707,30.11817741,NA
"LMAN2",29.3687191,29.42450905,0.0400328817469213,0.0519032725606877,1.20367558597072,29.4206337925,29.3725943575,0.0557425174126329,0.0415432370737184,-0.977240371896518,0.131621593901636,0.178820439769925,0.434708546852191,0.520590032527137,0.576472778608494,0.761798634797458,29.4266243,29.49602318,29.3989296,29.37645912,29.39200401,29.36788368,29.31270027,29.40228844,NA
"LMAN2L",25.1165966975,23.8547983175,0.169116610059577,0.294840618955316,-5.24994689880378,24.5073237425,24.4640712725,0.645440696186415,0.871271471182629,-0.0564126155269025,0.00283646180428244,0.833780445450482,0.48347568016143,0.106347889840014,0.950461090877955,0.790987352957694,23.95175743,23.95009804,24.0932045,23.4241333,24.98797798,25.13946152,24.99178886,25.34715843,NA
"LMF2",27.1289715775,27.4044494625,0.177937564825566,0.190249497207151,1.49556583705821,27.240763185,27.292657855,0.292832407685497,0.175791073168834,0.214876637812483,0.0961279720192885,0.704013494210632,0.218038049050949,0.456246692630276,0.902522217168384,0.617472325061616,27.33185005,27.61076736,27.17664528,27.49853516,27.06383705,26.95659828,27.11961365,27.37583733,NA
"LMNA",33.70193577,33.9351339325,0.0866352054085258,0.0501216051432449,3.2949831940925,33.8034019475,33.833667755,0.146739142554472,0.155335231313411,0.200305375334599,0.0167661464815335,0.634899011007483,0.824485879391767,0.216952289587371,0.875278001911088,0.947569071769446,33.89509583,33.95886993,33.99445724,33.89211273,33.70697403,33.652668,33.8217392,33.62636185,NA
"LMNB1",31.243722915,31.24276209,0.0592884333954114,0.0635837434197795,-0.0156298762477506,31.2585577975,31.2279272075,0.0586460778814856,0.0591081641695537,-0.520242050370199,0.985103838213965,0.560981848828278,0.541584444866991,0.99505741300539,0.834914257880912,0.823509236444975,31.28989029,31.25850296,31.27330971,31.1493454,31.30942917,31.17640877,31.27364349,31.21541023,NA
"LMNB2",31.2895154925,31.2980051025,0.0455013811230771,0.0887780279095073,0.120350924894741,31.3253865225,31.2621340725,0.0146045514122471,0.0843766656109512,-1.0446239008586,0.878117477544305,0.290318537741099,0.836424048213815,0.966391227148889,0.67282633129481,0.951097889472876,31.32023239,31.32758522,31.37440872,31.16979408,31.30948448,31.344244,31.24847221,31.25586128,NA
"LNPEP",27.17731762,27.284320355,0.0798438331539252,0.15771908648903,0.856017114591367,27.2869153025,27.1747226725,0.146202896279703,0.0954812046208451,-0.908629319115983,0.265925577784767,0.246963048126637,0.373994695762442,0.658592323480529,0.640363752603779,0.726272936412341,27.47961998,27.28400993,27.09335518,27.28029633,27.12504387,27.25898743,27.09446335,27.23077583,NA
"LNPK",25.10944748,25.6590056425,1.08097461978726,0.200119311002415,0.70696132245874,25.690400125,25.0780529975,0.187594049755979,1.06053089819755,-0.804079828331897,0.400362111135664,0.353953728102742,0.671821473280465,0.74134796005127,0.71408207898074,0.891599501714224,25.83441353,25.82919693,25.50479126,25.46762085,25.43590355,25.66208649,25.83332825,23.50647163,NA
"LOC100125542",32.03123617,31.810585975,0.511757464475005,0.278768910064947,-0.535464249543021,31.991737365,31.85008478,0.474341549581211,0.365634523100802,-0.334488175459113,0.389127393809071,0.569069690729541,0.0815196942869015,0.736640414570193,0.84001035992657,0.424989339549046,31.802742,31.43066788,32.08679962,31.9221344,32.21982956,32.51371002,31.31348991,32.07791519,NA
"LOC100151816",23.746331215,24.05636406,0.197522584953595,0.375769397601659,1.03281811694739,23.80328083,23.999414445,0.259800578758055,0.388788011279747,0.593184573980518,0.161852576406217,0.339435059602947,0.154166622303943,0.558733449855635,0.706831319622215,0.544821973841019,23.56740189,24.03162956,24.15201378,24.47441101,24.02462196,23.58946991,23.74734879,23.6238842,NA
"LOC100152327",33.708031655,33.07770443,0.331337683709108,0.161136928251164,-2.4194213663304,33.540415765,33.24532032,0.518392236731015,0.27173513783325,-0.713021335607966,0.012377420138445,0.112749121179081,0.28892065244122,0.187165739883558,0.486668592854032,0.672331645288031,33.29624939,32.9763031,33.09972382,32.93854141,33.71906281,34.17004776,33.42742538,33.51559067,NA
"LOC100153094",26.1702957125,25.9769811625,0.0522013186586634,0.212851807926978,-1.2474389919226,26.0508799525,26.0963969225,0.112090754412444,0.242897124393333,0.240626253813667,0.216295569796885,0.747198791277796,0.872640690149612,0.615886919058214,0.917973878133431,0.963921071869752,25.91122818,26.01973152,25.73402023,26.24294472,26.09999084,26.17256927,26.18294716,26.22567558,NA
"LOC100153329",27.39695835,27.17345619,0.319319072170071,0.233913382000814,-0.798527260430085,27.2104821175,27.3599324225,0.305578942624532,0.285855787408853,0.505101461650063,0.307315543640311,0.478081759902843,0.248798158820408,0.684061282820776,0.787144966946612,0.643251483299244,26.95415878,27.50111961,27.08172226,27.15682411,27.44766235,26.93898773,27.52760887,27.67357445,NA
"LOC100153899",27.725795745,25.7738614075,2.69351583529545,1.68797255593321,-0.868415445571563,27.8884015075,25.611255645,0.808516704272837,2.92124674799818,-1.06245358218809,0.276169661142927,0.215525435769977,0.71406406381832,0.665774834892711,0.615686499775447,0.906127619036927,27.40234947,27.03202057,24.05993652,24.60113907,28.34701538,28.77222061,23.81840515,29.96554184,NA
"LOC100154081",27.40146637,27.47774649,0.207132233954598,0.0905199926717358,0.477228070363159,27.4631691,27.41604376,0.19333495387486,0.126955896743388,-0.28814295839768,0.604619246276278,0.74628913730005,0.87470126354801,0.85846941573137,0.917973878133431,0.964956613595688,27.38607407,27.59370232,27.50051308,27.43069649,27.64588356,27.22701645,27.23214912,27.50081635,NA
"LOC100156325",27.4670972825,24.6783838275,0.86430452382507,1.9378579946402,-1.85866408570917,26.9751586925,25.1703224175,1.36973851211106,2.37468415347458,-0.931063721486097,0.0231255338898328,0.0812907468859505,0.254382861129911,0.24344914697342,0.424242748969899,0.647673073930055,25.03429413,27.16250229,22.57445335,23.94228554,27.471735,28.23210335,26.25776482,27.90678596,NA
"LOC100156741",27.025566575,25.600901125,1.03228341354967,1.14076565542413,-1.30958248944668,25.938353535,26.688114165,1.23026654857447,1.35342281174835,0.57972162981425,0.124305543054058,0.364882443255499,0.281886481351507,0.508689262377306,0.721122086099353,0.66773643371458,24.29003143,27.07428741,25.54780769,25.49147797,26.64292526,25.74617004,27.72936058,27.98381042,NA
"LOC100157002",30.9536118525,30.9939398775,0.0959125628967235,0.0828539518248217,0.449982001994241,30.9706230175,30.9769287125,0.108680533666648,0.0728715573022291,0.0681513141095771,0.455451009208416,0.903522401593657,0.0692473664530226,0.773284433110974,0.972899104436609,0.397893720046024,31.02867889,31.07335663,30.87957001,30.99415398,30.82471848,30.95573807,30.97862434,31.05536652,NA
"LOC100157017",25.1799616825,26.7649145125,0.670259215459351,0.25667913929921,3.12300187548708,25.7483358375,26.1965403575,1.22260825545088,0.749101309045691,0.442066628582453,0.00624317878112781,0.21091696627153,0.203633118406841,0.140849350145946,0.61152514479362,0.60101780562134,26.82140732,26.71738052,27.07040405,26.45046616,25.12012863,24.33442688,25.96384621,25.30144501,NA
"LOC100511376",27.519818785,27.493029595,0.0948767850927954,0.158459583297383,-0.20512900582751,27.4710993775,27.5417490025,0.138713789272583,0.109637536209592,0.565089374913866,0.803366692157774,0.521611827699425,0.498216206172802,0.940052952744896,0.812396570037932,0.802757705825134,27.27701759,27.56347275,27.6467762,27.48485184,27.46559906,27.57830811,27.61925888,27.41610909,NA
"LOC100512341",25.2499980925,25.3944458975,0.163554207793638,0.0721778913806275,1.14268123193836,25.325479985,25.318964005,0.132139200106987,0.168465621425309,-0.0430393440783763,0.245507814850822,0.954032849005247,0.647058981624383,0.63952771120188,0.987714502986015,0.880510655969142,25.5010891,25.34682083,25.3760376,25.35383606,25.19790459,25.25610542,25.46849251,25.07748985,NA
"LOC100512420",34.03683376,33.78383064,0.111767414314367,0.123881931882531,-2.1444528074289,33.9591054875,33.8615589125,0.192469070451524,0.164695196730191,-0.544584018127109,0.047865990087247,0.338167998719232,0.955774014155433,0.349357906316787,0.706831319622215,0.988221530803018,33.7100563,33.9498558,33.80395508,33.67145538,34.17675018,33.99975967,33.91045761,34.06036758,NA
"LOC100512977",25.2573966975,26.1187100425,0.328309195378206,0.248241246467711,2.95941470194717,25.6890277875,25.6870789525,0.251082209895861,0.775202955126178,-0.00338229862378123,0.00290374995281616,0.988984259442131,0.0319653033776396,0.106859813781981,0.9967533760009,0.283860764448454,25.92987633,25.88089371,26.3033886,26.36068153,25.45415878,25.49118233,25.30413818,24.7801075,NA
"LOC100513261",29.0616436,29.14730692,0.201060477094589,0.106436092627175,0.532522691621171,29.138208865,29.070741655,0.0892216611044063,0.213661037857881,-0.412077205458675,0.441756713536881,0.538539032276606,0.146002591620086,0.766259721291031,0.821743560858359,0.536243519807569,29.17614746,29.00501442,29.14715004,29.26091576,29.17676544,29.19490814,29.10980988,28.76509094,NA
"LOC100513346",26.2718772875,26.4831690775,0.336319320622481,0.231494011765946,0.731862690752399,26.3850660325,26.3699803325,0.0471042160933618,0.440559247455207,-0.0481512828410543,0.388535775407454,0.948298294811276,0.330120054620191,0.735932468712942,0.986879252052648,0.700598544452413,26.42300415,26.31625748,26.82420158,26.3692131,26.40223503,26.39876747,26.51281357,25.77369308,NA
"LOC100513601",25.42609644,26.1223974225,1.59183762178132,0.295459380632702,0.608216702677187,25.77292347,25.7755703925,1.66046949626663,0.432785181175137,0.00218149011508793,0.520114711988919,0.997992139460681,0.888822503828669,0.812141014093998,0.999170336113549,0.96893745694392,26.39366913,25.995718,26.33452988,25.76567268,27.28515625,23.4171505,25.27895737,25.72312164,NA
"LOC100514282",27.7638015725,27.9445891375,0.106543106129157,0.102686881964447,1.72782944771178,27.833976745,27.874413965,0.180156169506908,0.100693099952419,0.277086402788535,0.102055887050512,0.661004783646827,0.633009518119608,0.46814574780545,0.886268824056841,0.874486950601649,28.06922531,27.82365608,27.9156456,27.96982956,27.63034248,27.81268311,27.73440742,27.87777328,NA
"LOC100515118",24.5189805025,25.13650942,0.726725455879358,0.0830474163628536,1.19394561397943,24.884308815,24.7711811075,0.57343601894674,0.672230578689433,-0.181065433062152,0.229151257501521,0.807854479991192,0.705756772405882,0.626603428036513,0.942095318166123,0.902874523205702,25.19599152,25.01350403,25.16675949,25.16978264,25.28655052,24.04118919,24.97615242,23.77202988,NA
"LOC100516295",25.43171501,25.7328433975,1.34151316192215,0.952531545611337,0.258835989130389,25.356910705,25.8076477025,1.26426472824086,1.01667017717147,0.392913200432568,0.739435816539369,0.62182409820697,0.301041973293788,0.916241989069228,0.868372233267929,0.680573624511361,24.92202377,27.09506798,25.62572479,25.28855705,24.09884262,25.31170845,25.0284214,27.28788757,NA
"LOC100519808",26.4095053675,26.2995033275,0.230764792881927,0.196271251764327,-0.513516057203924,26.4909482,26.218060495,0.180024461401812,0.133370986509906,-1.7225097948185,0.426622095256082,0.0933762915761582,0.78969859332989,0.755281160877035,0.449684885707821,0.936213564803888,26.58634758,26.25006676,26.21728516,26.14431381,26.46489906,26.6624794,26.40556717,26.10507584,NA
"LOC100520329",26.5578389175,25.8740630175,0.392569784964091,0.272425564291179,-2.02371995810954,26.4757137325,25.9561882025,0.476887157669523,0.364235042788795,-1.22438288289106,0.00513950005287053,0.0134695048840504,0.42412454898346,0.129754610773324,0.195748857704315,0.754340921072178,25.92861176,26.22958565,25.73683548,25.60121918,26.93460846,26.81004906,26.41504669,26.07165146,NA
"LOC100520923",26.29650593,25.8316268925,0.34769507200858,0.205579875490757,-1.62762681459701,26.0297656075,26.098367215,0.166719823225697,0.525639618134897,0.175932644298904,0.103749418651533,0.772200707575835,0.397896997439036,0.471436899030294,0.927618196348041,0.740245993806032,25.90118027,25.90288162,25.52996445,25.99248123,26.25268555,26.06231499,26.06995392,26.80106926,NA
"LOC100522130",29.41384983,29.6674218175,0.0394173330657082,0.0715784048957207,4.38853199501341,29.566141605,29.5151300425,0.153246630672646,0.155960614488346,-0.329937919963754,0.00414679067275772,0.301430579647542,0.952176010356374,0.12160463647862,0.680705855194161,0.987161265282347,29.64562607,29.74297523,29.7027607,29.57832527,29.4351368,29.44082832,29.42374229,29.35569191,NA
"LOC100522401",23.956475735,25.144672395,0.501122345575669,0.246339935485371,3.00926487702818,24.346839905,24.754308225,0.862916780483116,0.630636329193411,0.539154855960954,0.0105058017425106,0.194569611988426,0.560394927133975,0.171987248210562,0.593459483135051,0.834343199763748,25.27024269,24.77766037,25.30030251,25.23048401,23.29647446,24.0429821,23.9731884,24.51325798,NA
"LOC100522678",28.0758070975,28.1627016075,0.165579656056428,0.161684795576337,0.530997829723117,28.193799975,28.04470873,0.178173708890292,0.109670853476502,-1.00776941136773,0.482249691630777,0.254999674401299,0.479151948002696,0.790084626323411,0.647834878251567,0.787405509389101,28.38302612,28.17902184,28.01595116,28.07280731,28.25489426,27.95825768,27.91376305,28.1763134,NA
"LOC100524254",29.0882029525,28.9883866325,0.195923476564708,0.133281934568777,-0.595718862940998,29.048216345,29.02837324,0.180756671837422,0.172791225527775,-0.112222818237309,0.407513630562025,0.863109679668377,0.148501514004938,0.744282453777379,0.959647065640764,0.539533598006435,29.15487099,29.03464699,28.86195183,28.90207672,29.20431519,28.79903221,29.13547897,29.21398544,NA
"LOC100524609",26.32140684,25.948855875,0.211041239453701,0.317735605843039,-1.38126711080214,26.07604122,26.194221495,0.348231575866098,0.327791883602968,0.349473948412698,0.157442487275277,0.611013368065972,0.543776996205906,0.550344939556108,0.862270542846378,0.824741249971556,26.33519363,25.58649063,25.83195305,26.04178619,26.06788254,26.31459808,26.31851768,26.58462906,NA
"LOC100524873",27.4079694725,27.8466148375,0.172111289934039,0.157054233309442,2.66241228231348,27.6989383675,27.5556459425,0.2679670454482,0.311555263678864,-0.493126220668382,0.018454104729359,0.277954702051773,0.459640769023953,0.22646797012185,0.666351100084712,0.77565550788113,28.05992317,27.68324661,27.80488968,27.83839989,27.63865089,27.4139328,27.35136032,27.22793388,NA
"LOC100525821",32.8717136375,32.2193799,0.613943632096137,0.731472935829853,-0.966033782858641,32.4717020975,32.61939144,0.698146037140401,0.832900349499578,0.192183077053156,0.2504380490408,0.776258871097196,0.261672135938786,0.644824967285672,0.929947707992279,0.6552444516549,31.69585991,33.22948837,32.28623199,31.66593933,32.85881042,32.10264969,32.9210701,33.60432434,NA
"LOC100622246",29.8948249825,30.110367775,0.12863614513729,0.0866979624518922,1.96501761390279,30.0223155025,29.982877255,0.0873368669196214,0.215340690289381,-0.240014994992532,0.0234086792633547,0.549432238715373,0.0795379673264943,0.244851803097331,0.827351625678001,0.420867163550088,30.08815765,30.03078461,30.23386574,30.0886631,30.07380295,29.8965168,29.8298378,29.77914238,NA
"LOC100622780",28.2056040775,27.9809393875,0.0812854166635751,0.142735704057681,-1.93429364900468,28.1423707,28.044172765,0.151488250325752,0.1767852817722,-0.59650047712549,0.0533301247117934,0.301206253985421,0.519305832803022,0.364001374903188,0.680573624511361,0.812141014093998,27.93247032,28.18602943,27.85548973,27.94976807,28.29281044,28.15817261,28.11798096,28.2534523,NA
"LOC100623720",29.3882727625,29.513252735,0.284790013134305,0.128670678325825,0.565579602612274,29.341332435,29.5601930625,0.251344513228445,0.113874683531618,1.12168755462527,0.289026016223596,0.0992294897187269,0.0805156072270252,0.672331645288031,0.463466063754532,0.423465641585053,29.40630913,29.63946342,29.39846039,29.608778,29.28325844,29.03629875,29.57213974,29.66139412,NA
"LOC100624785",32.4997253425,32.565465925,0.133772056142144,0.075446028487933,0.605357019290757,32.4859762175,32.57921505,0.120565959561644,0.0783356782170809,0.917094245548218,0.464825466489708,0.316135265807647,0.886346601538474,0.777177526904078,0.689818407532977,0.968838826672885,32.49755096,32.55254364,32.67307663,32.53869247,32.3127594,32.58105087,32.49538422,32.60970688,NA
"LOC100625049",26.43552494,26.5633106225,0.0911135528020345,0.153936247845378,1.0102653377114,26.575301645,26.4235339175,0.149072060777222,0.0728427092774076,-1.29360844721669,0.168314637649787,0.116790472798981,0.605546046275954,0.56523127949557,0.494057996987343,0.859156016433954,26.54944038,26.77152824,26.40034676,26.53192711,26.40955353,26.57068443,26.38008881,26.38177299,NA
"LOC100625088",27.026443005,27.255161765,0.334029193467978,0.183890393554976,0.84829665910608,27.23561287,27.0459919,0.180464142895497,0.351749879887868,-0.678310318300825,0.288080283827464,0.36757094432907,0.331861664602147,0.672331645288031,0.722355652417561,0.701574698261646,27.02791405,27.46590996,27.21215439,27.31466866,27.19910431,27.24952316,27.12593079,26.53121376,NA
"LOC100626015",25.5378813725,26.0538277625,0.719409994176912,0.0946667436676443,1.0055767410185,25.7177023875,25.8740067475,0.804411971782849,0.201528313966143,0.266556339214312,0.289875898793816,0.730666286104873,0.630196954171333,0.672744772469198,0.913487236075912,0.873341298008576,26.07428741,26.09740067,25.91570282,26.12792015,26.18587875,24.51324272,25.80346107,25.64894295,NA
"LOC100737600",26.1117787375,26.173293115,0.0947199875203949,0.106731683130311,0.609628297785999,26.162089825,26.1229820275,0.119838431316001,0.0866333912262129,-0.374013935416652,0.258964064526345,0.45032004019825,0.0383450555928152,0.652656210505162,0.770227137471782,0.310198277312912,26.27075958,26.25726128,26.05843735,26.10671425,26.03332329,26.08701515,26.24946976,26.07730675,NA
"LOC100738684",27.845030785,27.9423604,0.0685945052277556,0.159839725160521,0.791350725356507,27.85877466,27.928616525,0.0450204558793738,0.176891344254484,0.541122192022753,0.327944321081626,0.469082749240662,0.317860521572635,0.699520800686944,0.780157677540019,0.691793518546304,27.84941864,27.86578941,28.18167686,27.87255669,27.80544281,27.91444778,27.8904686,27.76976395,NA
"LOC100739163",31.8209428775,31.60885477,0.182719921130737,0.25053881089262,-0.967258424691485,31.8322010025,31.597596645,0.168449999850148,0.247134855389976,-1.10932391840444,0.219426996839204,0.18285841237035,0.680489747086735,0.619571895132979,0.580731290168962,0.893783011691691,31.71448517,31.67320442,31.24229431,31.80543518,32.03262329,31.90849113,31.70952225,31.63313484,NA
"LOC102162486",27.5559520725,27.6494565025,0.126373721130908,0.0900902351693677,0.852039491308039,27.571397305,27.63401127,0.142411944945573,0.0837881396533308,0.535910220460049,0.280967792090901,0.45121893634088,0.260652992039535,0.667079171081729,0.771142202360628,0.654101991942733,27.57945824,27.75512695,27.69345284,27.56978798,27.5411911,27.40981293,27.7182312,27.55457306,NA
"LOC106504545",30.4522061375,29.6612644175,0.424178598683507,0.537251010438742,-1.6340827093424,30.1184663775,29.9950041775,0.876385856203801,0.327736513960473,-0.186607895110457,0.107275260948839,0.762833513257904,0.4474732782294,0.478708016587098,0.923923491598183,0.769466615191958,30.1940155,28.93041229,29.64130783,29.87932205,30.30856133,31.04087639,30.03787041,30.42151642,NA
"LOC106504547",27.67504835,25.2727036475,2.28632790823224,1.79759481779523,-1.16815369529261,27.635320185,25.3124318125,0.964508091280344,2.78902605948206,-1.1131677951148,0.138051763966591,0.148220414017306,0.600410201351911,0.527803506321761,0.538989291185165,0.855545885368961,26.89966011,26.70635605,24.13484764,23.34995079,28.4918251,28.44343948,24.31653786,29.44839096,NA
"LOC106510170",33.7573575975,33.3951549525,0.347523271355699,0.220116258686461,-1.24519153982077,33.4876461025,33.6648664475,0.287035899900926,0.391607525313304,0.516186155610918,0.164284431325371,0.452213610025622,0.396030034111886,0.559945570405605,0.771491787996423,0.739386269612122,33.13993835,33.675457,33.40843964,33.35678482,33.76534653,33.36984253,33.68248367,34.21175766,NA
"LOC106510200",24.9627213475,24.78524971,0.475997259641869,0.284470537962119,-0.452609430725435,24.670897485,25.0770735725,0.365611285889023,0.291267422069508,1.22884004985751,0.510114053922422,0.17367916958956,0.394918991271556,0.807975790269484,0.572263106540882,0.73869318081357,24.44600677,24.9522934,24.66524887,25.0774498,25.0098362,24.27545357,25.27127647,25.29431915,NA
"LOC110255331",29.081540105,29.3386068325,0.0368697180537688,0.104087987303779,3.29225432747261,29.20222902,29.2179179175,0.143575924645532,0.188337674566258,0.0936879150785856,0.0182170302077433,0.825529517321499,0.820145583787659,0.224932383512451,0.947754290872309,0.946135602136523,29.28824043,29.35709953,29.47520065,29.23388672,29.05488777,29.10868835,29.11755943,29.04502487,NA
"LOC110257335",26.0716118825,25.97654581,0.288676236092951,0.164680316856561,-0.404529930034261,26.014368535,26.0337891575,0.120799796782388,0.318801793465724,0.0805608990737976,0.659423275299339,0.927333759206193,0.736204225820322,0.885845379392449,0.978203686644662,0.915919613476545,25.92549133,26.08044243,26.13255501,25.76769447,25.90076447,26.15077591,26.44175529,25.79315186,NA
"LOC110258364",24.1200513825,26.64226866,0.433977206048867,0.176006304749556,7.6166480084919,25.4669194225,25.29540062,1.52917478787149,1.44995853953096,-0.115106092821245,0.000741319627372984,0.561127451633168,0.791668205099263,0.0610448452977312,0.834934421425143,0.936990879148413,26.88936806,26.64320183,26.54187012,26.49463463,24.50771904,23.82738876,23.66971016,24.47538757,NA
"LOC110258651",28.682961465,27.3725233075,1.39499900656145,0.540554241463458,-1.23873963586704,28.4405217175,27.614963055,1.37103174849039,1.02418769463337,-0.682222983715803,0.168429299800897,0.349788608154598,0.564639663270976,0.56523127949557,0.713116596885594,0.836869363739708,27.93049812,27.15073776,27.68378258,26.72507477,28.31674004,30.36411095,27.02221107,29.0287838,NA
"LOC110259958",37.23346138,36.977505685,0.401575024889868,0.347576455383662,-0.681553399479569,37.2091846475,37.0017824175,0.427411139070785,0.338215956177741,-0.538144357778541,0.435060952681085,0.521269014023269,0.582419262115575,0.761975389321489,0.812141014093998,0.846318761183208,37.41604614,36.56991959,36.92016602,37.00389099,37.38599777,37.46477509,36.63328171,37.44979095,NA
"LOC110260088",29.02118492,29.13557911,0.0246569297344598,0.0312504015331708,4.06411274560344,29.073878765,29.082885265,0.0849328895429534,0.0551443423764981,0.125780677256597,0.00500335694991459,0.682249243584052,0.288592344887299,0.1284538721103,0.894051134786452,0.672331645288031,29.17636108,29.11078072,29.14377213,29.11140251,28.99860001,29.00977325,29.05558586,29.02078056,NA
"LOC110260348",28.620460035,27.9515733725,0.218847285220715,0.304002499233908,-2.52534467851534,28.3411822325,28.230851175,0.146753089532893,0.639478538484577,-0.237816345738477,0.0011349482403379,0.241408470170713,0.00664136958243368,0.0654614180136293,0.636360109615914,0.144181457105084,28.22550011,28.20331192,27.70721245,27.67026901,28.46185875,28.47405815,28.61393166,28.93199158,NA
